User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, char-2, char, 1, 5,   0, 5, 5, 5, 0, 5,    0.0, 1.0, 1.0, 1.0, 0.0, 1.0
