User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, expr-5, expr, 1, 23,   0, 23, 23, 23, 0, 23,    0.0, 1.0, 1.0, 1.0, 0.0, 1.0
