User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, expr-8, expr, 1, 32,   0, 32, 32, 32, 0, 32,    0.0, 1.0, 1.0, 1.0, 0.0, 1.0
