User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, include-3, include, 0, 50,   0, 0, 0, 0, 0, 0,    0.0, 0.0, 0.0, 0.0, 0.0, 0.0
