User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, pointer-3, pointer, 1, 42,   0, 42, 42, 42, 0, 42,    0.0, 1.0, 1.0, 1.0, 0.0, 1.0
