User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, expr-6, expr, 1, 27,   0, 27, 27, 27, 0, 27,    0.0, 1.0, 1.0, 1.0, 0.0, 1.0
