User, Test, TestCategory, ValidJSON, TotalTokens,   EditDistanceAbs, ClassAbs, StreamLineAbs, SourceFileAbs, SourceLineAbs, SourceColAbs,   EditDistanceRel, ClassRel, StreamLineRel, SourceFileRel, SourceLineRel, SourceColRel
al3515, expr-1, expr, 1, 37,   0, 37, 37, 37, 0, 37,    0.0, 1.0, 1.0, 1.0, 0.0, 1.0
